scene_id,scene_href,datetime,bbox_lon_min,bbox_lat_min,bbox_lon_max,bbox_lat_max
S1C_IW_GRDH_1SDV_20251001T200800_20251001T200829_004373_008AAB,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1C_IW_GRDH_1SDV_20251001T200800_20251001T200829_004373_008AAB_AD79/measurement/iw-vv.tiff,2025-10-01T20:08:14.809483Z,154.21977200000003,69.728775,162.226425,71.976273
S1A_IW_GRDH_1SDV_20251001T194943_20251001T195018_061236_07A32F,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T194943_20251001T195018_061236_07A32F_C5DE/measurement/iw-vv.tiff,2025-10-01T19:50:00.981811Z,139.09004200000004,-38.799622,142.72151199999996,-36.073326
S1C_IW_GRDH_1SDV_20251001T194852_20251001T194917_004373_008AA7,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1C_IW_GRDH_1SDV_20251001T194852_20251001T194917_004373_008AA7_F461/measurement/iw-vv.tiff,2025-10-01T19:49:05.002139Z,-29.865023000000008,38.753746,-26.59383600000001,40.59993
S1C_IW_GRDH_1SDV_20251001T194827_20251001T194852_004373_008AA7,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1C_IW_GRDH_1SDV_20251001T194827_20251001T194852_004373_008AA7_6093/measurement/iw-vv.tiff,2025-10-01T19:48:40.445755Z,-29.49984900000001,37.250736,-26.284144999999995,39.152142
S1C_IW_GRDH_1SDV_20251001T194802_20251001T194827_004373_008AA7,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1C_IW_GRDH_1SDV_20251001T194802_20251001T194827_004373_008AA7_709B/measurement/iw-vv.tiff,2025-10-01T19:48:15.446059Z,-29.129617999999994,35.746983,-25.977960999999993,37.650436
S1C_IW_GRDH_1SDV_20251001T194737_20251001T194802_004373_008AA7,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1C_IW_GRDH_1SDV_20251001T194737_20251001T194802_004373_008AA7_44CC/measurement/iw-vv.tiff,2025-10-01T19:47:50.446355Z,-28.767116999999985,34.24234,-25.67468500000001,36.148243
S1C_IW_GRDH_1SDV_20251001T194712_20251001T194737_004373_008AA7,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1C_IW_GRDH_1SDV_20251001T194712_20251001T194737_004373_008AA7_B321/measurement/iw-vv.tiff,2025-10-01T19:47:25.445917Z,-28.411541,32.73695,-25.374034999999992,34.64539
S1C_IW_GRDH_1SDV_20251001T194647_20251001T194712_004373_008AA7,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1C_IW_GRDH_1SDV_20251001T194647_20251001T194712_004373_008AA7_FF28/measurement/iw-vv.tiff,2025-10-01T19:47:00.446221Z,-28.062225000000012,31.230928,-25.07564400000001,33.141979
S1C_IW_GRDH_1SDV_20251001T194622_20251001T194647_004373_008AA7,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1C_IW_GRDH_1SDV_20251001T194622_20251001T194647_004373_008AA7_3911/measurement/iw-vv.tiff,2025-10-01T19:46:35.446523Z,-27.718559,29.724138,-24.779020000000003,31.638142
S1C_IW_GRDH_1SDV_20251001T194557_20251001T194622_004373_008AA7,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1C_IW_GRDH_1SDV_20251001T194557_20251001T194622_004373_008AA7_A374/measurement/iw-vv.tiff,2025-10-01T19:46:10.446079Z,-27.37992700000001,28.216705,-24.484658999999994,30.1336
S1C_IW_GRDH_1SDV_20251001T194528_20251001T194557_004373_008AA7,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1C_IW_GRDH_1SDV_20251001T194528_20251001T194557_004373_008AA7_47F7/measurement/iw-vv.tiff,2025-10-01T19:45:43.306819Z,-27.045819999999992,26.450583,-24.140435999999994,28.628693
S1A_IW_GRDH_1SDV_20251001T194443_20251001T194508_061236_07A32F,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T194443_20251001T194508_061236_07A32F_AFD9/measurement/iw-vv.tiff,2025-10-01T19:44:56.292656Z,145.01095599999996,-20.293856,147.838394,-18.220774
S1A_IW_GRDH_1SDV_20251001T194418_20251001T194443_061236_07A32F,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T194418_20251001T194443_061236_07A32F_7A1A/measurement/iw-vv.tiff,2025-10-01T19:44:31.292587Z,145.409241,-18.790215,148.20369,-16.722155
S1A_IW_GRDH_1SDV_20251001T194349_20251001T194418_061236_07A32F,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T194349_20251001T194418_061236_07A32F_4B60/measurement/iw-vv.tiff,2025-10-01T19:44:04.274760Z,145.794281,-17.284555,148.620132,-14.980143
S1A_IW_GRDH_1SDV_20251001T194218_20251001T194245_061236_07A32E,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T194218_20251001T194245_061236_07A32E_5C9D/measurement/iw-vv.tiff,2025-10-01T19:42:31.968826Z,147.27716099999998,-11.684621,149.90858500000002,-9.499012
S1A_IW_GRDH_1SDV_20251001T194153_20251001T194218_061236_07A32E,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T194153_20251001T194218_061236_07A32E_77F7/measurement/iw-vv.tiff,2025-10-01T19:42:05.641807Z,147.65017699999999,-10.011711,150.258057,-7.997904
S1A_IW_GRDH_1SDV_20251001T194128_20251001T194153_061236_07A32E,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T194128_20251001T194153_061236_07A32E_99A0/measurement/iw-vv.tiff,2025-10-01T19:41:40.641908Z,148.00831600000004,-8.505046,150.58931,-6.492751
S1A_IW_GRDH_1SDV_20251001T194103_20251001T194128_061236_07A32E,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T194103_20251001T194128_061236_07A32E_15FA/measurement/iw-vv.tiff,2025-10-01T19:41:15.642010Z,148.347015,-6.994535,150.91706799999997,-4.987086
S1A_IW_GRDH_1SDV_20251001T194038_20251001T194103_061236_07A32E,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T194038_20251001T194103_061236_07A32E_39DF/measurement/iw-vv.tiff,2025-10-01T19:40:50.642110Z,148.680496,-5.483651,151.241943,-3.480815
S1A_IW_GRDH_1SDV_20251001T194009_20251001T194038_061236_07A32E,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T194009_20251001T194038_061236_07A32E_BDFB/measurement/iw-vv.tiff,2025-10-01T19:40:23.625911Z,149.00967400000002,-3.972323,151.615677,-1.731082
S1A_IW_GRDH_1SDV_20251001T192416_20251001T192439_061236_07A32C,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T192416_20251001T192439_061236_07A32C_8B5A/measurement/iw-vv.tiff,2025-10-01T19:24:28.058823Z,160.91683999999998,53.831367,165.20996100000002,55.555126
S1A_IW_GRDH_1SDV_20251001T192351_20251001T192416_061236_07A32C,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T192351_20251001T192416_061236_07A32C_F6B8/measurement/iw-vv.tiff,2025-10-01T19:24:04.472534Z,161.26738,55.152962,165.776077,57.048351
S1A_IW_GRDH_1SDV_20251001T192326_20251001T192351_061236_07A32C,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T192326_20251001T192351_061236_07A32C_1590/measurement/iw-vv.tiff,2025-10-01T19:23:39.472437Z,161.67796299999998,56.641537,166.37553400000002,58.540573
S1A_IW_GRDH_1SDV_20251001T192301_20251001T192326_061236_07A32C,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T192301_20251001T192326_061236_07A32C_C84E/measurement/iw-vv.tiff,2025-10-01T19:23:14.472359Z,162.106628,58.128105,167.01336700000002,60.031933
S1A_IW_GRDH_1SDV_20251001T192236_20251001T192301_061236_07A32C,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T192236_20251001T192301_061236_07A32C_F85B/measurement/iw-vv.tiff,2025-10-01T19:22:49.472273Z,162.55622900000003,59.612644,167.683762,61.523045
S1A_IW_GRDH_1SDV_20251001T192207_20251001T192236_061236_07A32C,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T192207_20251001T192236_061236_07A32C_E1E4/measurement/iw-vv.tiff,2025-10-01T19:22:22.455819Z,163.0186,61.096004,168.546875,63.251923
S1A_IW_GRDH_1SDV_20251001T190023_20251001T190036_061236_07A327,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T190023_20251001T190036_061236_07A327_61EA/measurement/iw-vv.tiff,2025-10-01T19:00:29.931281Z,-17.199354,38.121098,-14.125497999999993,39.321522
S1A_IW_GRDH_1SDV_20251001T185958_20251001T190023_061236_07A327,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T185958_20251001T190023_061236_07A327_D615/measurement/iw-vv.tiff,2025-10-01T19:00:10.753325Z,-17.00005300000001,36.617706,-13.817212000000012,38.519333
S1A_IW_GRDH_1SDV_20251001T185933_20251001T185958_061236_07A327,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T185933_20251001T185958_061236_07A327_3B67/measurement/iw-vv.tiff,2025-10-01T18:59:45.752755Z,-16.63315399999999,35.113499,-13.512226999999996,37.017345
S1A_IW_GRDH_1SDV_20251001T185908_20251001T185933_061236_07A327,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T185908_20251001T185933_061236_07A327_3D89/measurement/iw-vv.tiff,2025-10-01T18:59:20.752949Z,-16.273634000000015,33.608601,-13.209912000000003,35.514801
S1A_IW_GRDH_1SDV_20251001T185843_20251001T185908_061236_07A327,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T185843_20251001T185908_061236_07A327_1AA9/measurement/iw-vv.tiff,2025-10-01T18:58:55.753143Z,-15.920787999999988,32.102879,-12.910154000000006,34.011768
S1A_IW_GRDH_1SDV_20251001T185818_20251001T185843_061236_07A327,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T185818_20251001T185843_061236_07A327_2F34/measurement/iw-vv.tiff,2025-10-01T18:58:30.752589Z,-15.573906999999991,30.596453,-12.612493999999998,32.508102
S1A_IW_GRDH_1SDV_20251001T185753_20251001T185818_061236_07A327,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T185753_20251001T185818_061236_07A327_865F/measurement/iw-vv.tiff,2025-10-01T18:58:05.752788Z,-15.23240899999999,29.089453,-12.316396999999995,31.003942
S1A_IW_GRDH_1SDV_20251001T185728_20251001T185753_061236_07A327,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T185728_20251001T185753_061236_07A327_CC02/measurement/iw-vv.tiff,2025-10-01T18:57:40.752977Z,-14.895758,27.581738,-12.021816000000001,29.499357
S1A_IW_GRDH_1SDV_20251001T185659_20251001T185728_061236_07A327,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T185659_20251001T185728_061236_07A327_E463/measurement/iw-vv.tiff,2025-10-01T18:57:13.743289Z,-14.563401999999996,25.831388,-11.678517,27.994236
S1A_IW_GRDH_1SDV_20251001T185121_20251001T185146_061236_07A326,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T185121_20251001T185146_061236_07A326_2AC5/measurement/iw-vv.tiff,2025-10-01T18:51:34.249588Z,-10.254781000000008,5.429366,-7.713618999999994,7.399531
S1A_IW_GRDH_1SDV_20251001T185056_20251001T185121_061236_07A326,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T185056_20251001T185121_061236_07A326_8E7B/measurement/iw-vv.tiff,2025-10-01T18:51:09.249449Z,-9.94682499999999,3.916884,-7.406959999999998,5.890527
S1A_IW_GRDH_1SDV_20251001T185031_20251001T185056_061236_07A326,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T185031_20251001T185056_061236_07A326_F213/measurement/iw-vv.tiff,2025-10-01T18:50:44.249320Z,-9.63447099999999,2.404513,-7.09715700000001,4.382341
S1A_IW_GRDH_1SDV_20251001T185002_20251001T185031_061235_07A326,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T185002_20251001T185031_061235_07A326_D4E5/measurement/iw-vv.tiff,2025-10-01T18:50:17.242327Z,-9.320671000000004,0.649475,-6.7339020000000005,2.874355
S1C_IW_GRDH_1SDV_20251001T183048_20251001T183124_004372_008AA3,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1C_IW_GRDH_1SDV_20251001T183048_20251001T183124_004372_008AA3_559D/measurement/iw-vv.tiff,2025-10-01T18:31:06.482392Z,176.328262,63.882618,-177.327026,66.478905
S1C_IW_GRDH_1SDV_20251001T182954_20251001T183023_004372_008AA3,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1C_IW_GRDH_1SDV_20251001T182954_20251001T183023_004372_008AA3_E74D/measurement/iw-vv.tiff,2025-10-01T18:30:08.721037Z,177.804443,67.483986,-175.060257,69.701439
S1C_IW_GRDH_1SDV_20251001T181645_20251001T181706_004372_008AA0,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1C_IW_GRDH_1SDV_20251001T181645_20251001T181706_004372_008AA0_9189/measurement/iw-vv.tiff,2025-10-01T18:16:56.189190Z,-13.458495999999997,62.479176,-7.863051000000013,64.181458
S1C_IW_GRDH_1SDV_20251001T181620_20251001T181645_004372_008AA0,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1C_IW_GRDH_1SDV_20251001T181620_20251001T181645_004372_008AA0_6A86/measurement/iw-vv.tiff,2025-10-01T18:16:33.097704Z,-12.792155000000008,60.999729,-7.3630489999999895,62.920555
S1C_IW_GRDH_1SDV_20251001T181555_20251001T181620_004372_008AA0,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1C_IW_GRDH_1SDV_20251001T181555_20251001T181620_004372_008AA0_2704/measurement/iw-vv.tiff,2025-10-01T18:16:08.097557Z,-12.060517000000004,59.51762,-6.891530999999986,61.431339
S1C_IW_GRDH_1SDV_20251001T181530_20251001T181555_004372_008AA0,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1C_IW_GRDH_1SDV_20251001T181530_20251001T181555_004372_008AA0_28D9/measurement/iw-vv.tiff,2025-10-01T18:15:43.097411Z,-11.379999999999995,58.03315,-6.443693999999994,59.941063
S1C_IW_GRDH_1SDV_20251001T181505_20251001T181530_004372_008AA0,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1C_IW_GRDH_1SDV_20251001T181505_20251001T181530_004372_008AA0_7414/measurement/iw-vv.tiff,2025-10-01T18:15:18.097264Z,-10.743480000000005,56.54657,-6.01671300000001,58.449768
S1C_IW_GRDH_1SDV_20251001T181440_20251001T181505_004372_008AA0,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1C_IW_GRDH_1SDV_20251001T181440_20251001T181505_004372_008AA0_C0D4/measurement/iw-vv.tiff,2025-10-01T18:14:53.097118Z,-10.145062999999993,55.058083,-5.607713999999987,56.957512
S1C_IW_GRDH_1SDV_20251001T181415_20251001T181440_004372_008AA0,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1C_IW_GRDH_1SDV_20251001T181415_20251001T181440_004372_008AA0_674F/measurement/iw-vv.tiff,2025-10-01T18:14:28.096971Z,-9.579780999999997,53.568081,-5.212299999999999,55.464386
S1C_IW_GRDH_1SDV_20251001T181350_20251001T181415_004372_008AA0,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1C_IW_GRDH_1SDV_20251001T181350_20251001T181415_004372_008AA0_41E7/measurement/iw-vv.tiff,2025-10-01T18:14:03.096824Z,-9.041707000000002,52.076393,-4.831298000000004,53.97057
S1C_IW_GRDH_1SDV_20251001T181325_20251001T181350_004372_008AA0,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1C_IW_GRDH_1SDV_20251001T181325_20251001T181350_004372_008AA0_7DF1/measurement/iw-vv.tiff,2025-10-01T18:13:38.096678Z,-8.529982999999987,50.582703,-4.466394000000008,52.475861
S1C_IW_GRDH_1SDV_20251001T181256_20251001T181325_004372_008AA0,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1C_IW_GRDH_1SDV_20251001T181256_20251001T181325_004372_008AA0_F8FB/measurement/iw-vv.tiff,2025-10-01T18:13:10.946286Z,-8.045051,48.83078,-4.04819599999999,50.979996
S1C_IW_GRDH_1SDV_20251001T181209_20251001T181230_004372_008A9F,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1C_IW_GRDH_1SDV_20251001T181209_20251001T181230_004372_008A9F_597C/measurement/iw-vv.tiff,2025-10-01T18:12:20.365003Z,-7.106555000000014,46.03735,-3.454800000000006,47.70401
S1C_IW_GRDH_1SDV_20251001T181144_20251001T181209_004372_008A9F,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1C_IW_GRDH_1SDV_20251001T181144_20251001T181209_004372_008A9F_BD56/measurement/iw-vv.tiff,2025-10-01T18:11:57.270987Z,-6.738414000000006,44.53904,-3.1206669999999974,46.434555
S1C_IW_GRDH_1SDV_20251001T181119_20251001T181144_004372_008A9F,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1C_IW_GRDH_1SDV_20251001T181119_20251001T181144_004372_008A9F_52B6/measurement/iw-vv.tiff,2025-10-01T18:11:32.270920Z,-6.317138,43.043041,-2.7695710000000133,44.935974
S1C_IW_GRDH_1SDV_20251001T181054_20251001T181119_004372_008A9F,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1C_IW_GRDH_1SDV_20251001T181054_20251001T181119_004372_008A9F_29BF/measurement/iw-vv.tiff,2025-10-01T18:11:07.270862Z,-5.8852950000000135,41.541561,-2.455999999999989,43.439449
S1C_IW_GRDH_1SDV_20251001T180914_20251001T180939_004372_008A9F,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1C_IW_GRDH_1SDV_20251001T180914_20251001T180939_004372_008A9F_48CC/measurement/iw-vv.tiff,2025-10-01T18:09:27.270638Z,-4.359895999999992,35.528744,-1.2273519999999962,37.435993
S1C_IW_GRDH_1SDV_20251001T180849_20251001T180914_004372_008A9F,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1C_IW_GRDH_1SDV_20251001T180849_20251001T180914_004372_008A9F_9E57/measurement/iw-vv.tiff,2025-10-01T18:09:02.270580Z,-4.0178479999999865,34.025982,-0.9129330000000095,35.931202
S1A_IW_GRDH_1SDV_20251001T174611_20251001T174641_061235_07A321,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T174611_20251001T174641_061235_07A321_3340/measurement/iw-vv.tiff,2025-10-01T17:46:26.411656Z,-175.06337,51.0443,-170.916458,53.21904
S1A_IW_GRDH_1SDV_20251001T174358_20251001T174423_061235_07A31F,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T174358_20251001T174423_061235_07A31F_A943/measurement/iw-vv.tiff,2025-10-01T17:44:11.054046Z,-172.890442,59.2626,-167.820114,61.154541
S1A_IW_GRDH_1SDV_20251001T174333_20251001T174358_061235_07A31F,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T174333_20251001T174358_061235_07A31F_11C1/measurement/iw-vv.tiff,2025-10-01T17:43:46.179651Z,-172.428558,60.730476,-167.101425,62.643997
S1A_IW_GRDH_1SDV_20251001T174308_20251001T174333_061235_07A31F,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T174308_20251001T174333_061235_07A31F_9F84/measurement/iw-vv.tiff,2025-10-01T17:43:21.179830Z,-171.934525,62.210663,-166.324982,64.132263
S1A_IW_GRDH_1SDV_20251001T174243_20251001T174308_061235_07A31F,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T174243_20251001T174308_061235_07A31F_9DDF/measurement/iw-vv.tiff,2025-10-01T17:42:56.180041Z,-171.408798,63.687923,-165.483032,65.619423
S1A_IW_GRDH_1SDV_20251001T174218_20251001T174243_061235_07A31F,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T174218_20251001T174243_061235_07A31F_6025/measurement/iw-vv.tiff,2025-10-01T17:42:31.180228Z,-170.847046,65.162079,-164.555222,67.104797
S1A_IW_GRDH_1SDV_20251001T174153_20251001T174218_061235_07A31F,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T174153_20251001T174218_061235_07A31F_7165/measurement/iw-vv.tiff,2025-10-01T17:42:06.180421Z,-170.234924,66.631805,-163.541412,68.589218
S1A_IW_GRDH_1SDV_20251001T174124_20251001T174153_061235_07A31F,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T174124_20251001T174153_061235_07A31F_49CA/measurement/iw-vv.tiff,2025-10-01T17:41:39.163507Z,-169.578552,68.098038,-162.197449,70.309639
S1A_IW_GRDH_1SDV_20251001T172840_20251001T172902_061235_07A31D,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T172840_20251001T172902_061235_07A31D_13DE/measurement/iw-vv.tiff,2025-10-01T17:28:51.225091Z,-1.7050240000000088,63.285519,4.2269019999999955,65.050682
S1A_IW_GRDH_1SDV_20251001T172815_20251001T172840_061235_07A31D,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T172815_20251001T172840_061235_07A31D_348A/measurement/iw-vv.tiff,2025-10-01T17:28:27.763692Z,-0.9773580000000095,61.808079,4.742806999999999,63.746262
S1A_IW_GRDH_1SDV_20251001T172750_20251001T172815_061235_07A31D,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T172750_20251001T172815_061235_07A31D_B169/measurement/iw-vv.tiff,2025-10-01T17:28:02.764024Z,-0.2091259999999977,60.327652,5.228153999999989,62.25774
S1A_IW_GRDH_1SDV_20251001T172725_20251001T172750_061235_07A31D,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T172725_20251001T172750_061235_07A31D_22DC/measurement/iw-vv.tiff,2025-10-01T17:27:37.763608Z,0.502978000000013,58.844669,5.687276999999995,60.76799
S1A_IW_GRDH_1SDV_20251001T172700_20251001T172725_061235_07A31D,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T172700_20251001T172725_061235_07A31D_AEC3/measurement/iw-vv.tiff,2025-10-01T17:27:12.763192Z,1.1669139999999913,57.359409,6.124077999999997,59.277195
S1A_IW_GRDH_1SDV_20251001T172635_20251001T172700_061235_07A31D,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/1/IW/DV/S1A_IW_GRDH_1SDV_20251001T172635_20251001T172700_061235_07A31D_08D7/measurement/iw-vv.tiff,2025-10-01T17:26:47.763525Z,1.7892679999999928,55.872192,6.541760000000011,57.785442
